NIWA Tide Forecaster
Latitude, -40.914
Longitude, 176.219
Datum, LAT
Start, Sun Sep 01 2024 12:00:00 GMT+0000
Days, 7
Interval, 60

TIME,VALUE
"2024-09-07T03:00:00Z",0.44
"2024-09-07T04:00:00Z",0.61
"2024-09-07T05:00:00Z",0.85
"2024-09-07T06:00:00Z",1.12
"2024-09-07T07:00:00Z",1.34
"2024-09-07T08:00:00Z",1.45
"2024-09-07T09:00:00Z",1.43
"2024-09-07T10:00:00Z",1.28
"2024-09-07T11:00:00Z",1.04
"2024-09-07T12:00:00Z",0.77
"2024-09-07T13:00:00Z",0.53
"2024-09-07T14:00:00Z",0.39
"2024-09-07T15:00:00Z",0.38
"2024-09-07T16:00:00Z",0.49
"2024-09-07T17:00:00Z",0.71
"2024-09-07T18:00:00Z",0.97
"2024-09-07T19:00:00Z",1.22
"2024-09-07T20:00:00Z",1.38
"2024-09-07T21:00:00Z",1.42
"2024-09-07T22:00:00Z",1.33
"2024-09-07T23:00:00Z",1.14
"2024-09-08T00:00:00Z",0.89
"2024-09-08T01:00:00Z",0.65
"2024-09-08T02:00:00Z",0.48
"2024-09-08T03:00:00Z",0.42
"2024-09-08T04:00:00Z",0.49
"2024-09-08T05:00:00Z",0.67
"2024-09-08T06:00:00Z",0.92
"2024-09-08T07:00:00Z",1.16
"2024-09-08T08:00:00Z",1.34
"2024-09-08T09:00:00Z",1.41
"2024-09-08T10:00:00Z",1.36
"2024-09-08T11:00:00Z",1.19
"2024-09-08T12:00:00Z",0.95
