NIWA Tide Forecaster
Latitude, -38.675
Longitude, 178.016
Datum, LAT
Start, Tue Oct 01 2024 11:00:00 GMT+0000
Days, 8
Interval, 60

TIME,VALUE
"2024-10-07T02:00:00Z",0.47
"2024-10-07T03:00:00Z",0.4
"2024-10-07T04:00:00Z",0.47
"2024-10-07T05:00:00Z",0.65
"2024-10-07T06:00:00Z",0.9
"2024-10-07T07:00:00Z",1.15
"2024-10-07T08:00:00Z",1.34
"2024-10-07T09:00:00Z",1.41
"2024-10-07T10:00:00Z",1.36
"2024-10-07T11:00:00Z",1.18
"2024-10-07T12:00:00Z",0.94
"2024-10-07T13:00:00Z",0.68
"2024-10-07T14:00:00Z",0.47
"2024-10-07T15:00:00Z",0.38
"2024-10-07T16:00:00Z",0.42
"2024-10-07T17:00:00Z",0.58
"2024-10-07T18:00:00Z",0.83
"2024-10-07T19:00:00Z",1.1
"2024-10-07T20:00:00Z",1.33
"2024-10-07T21:00:00Z",1.46
"2024-10-07T22:00:00Z",1.46
"2024-10-07T23:00:00Z",1.33
"2024-10-08T00:00:00Z",1.1
"2024-10-08T01:00:00Z",0.83
"2024-10-08T02:00:00Z",0.59
"2024-10-08T03:00:00Z",0.45
"2024-10-08T04:00:00Z",0.42
"2024-10-08T05:00:00Z",0.52
"2024-10-08T06:00:00Z",0.72
"2024-10-08T07:00:00Z",0.97
"2024-10-08T08:00:00Z",1.2
"2024-10-08T09:00:00Z",1.35
"2024-10-08T10:00:00Z",1.38
"2024-10-08T11:00:00Z",1.29
"2024-10-08T12:00:00Z",1.09
"2024-10-08T13:00:00Z",0.84
"2024-10-08T14:00:00Z",0.6
"2024-10-08T15:00:00Z",0.44
"2024-10-08T16:00:00Z",0.39
"2024-10-08T17:00:00Z",0.48
"2024-10-08T18:00:00Z",0.68
"2024-10-08T19:00:00Z",0.94
"2024-10-08T20:00:00Z",1.2
"2024-10-08T21:00:00Z",1.39
"2024-10-08T22:00:00Z",1.48
"2024-10-08T23:00:00Z",1.43
"2024-10-09T00:00:00Z",1.26
"2024-10-09T01:00:00Z",1.02
"2024-10-09T02:00:00Z",0.76
"2024-10-09T03:00:00Z",0.54
"2024-10-09T04:00:00Z",0.43
"2024-10-09T05:00:00Z",0.44
"2024-10-09T06:00:00Z",0.57
"2024-10-09T07:00:00Z",0.79
"2024-10-09T08:00:00Z",1.03
"2024-10-09T09:00:00Z",1.24
"2024-10-09T10:00:00Z",1.35
"2024-10-09T11:00:00Z",1.34
