NIWA Tide Forecaster
Latitude, -37.684
Longitude, 176.171
Datum, LAT
Start, Fri Sep 27 2024 12:00:00 GMT+0000
Days, 8
Interval, 60

TIME,VALUE
"2024-10-03T03:00:00Z",0.61
"2024-10-03T04:00:00Z",0.89
"2024-10-03T05:00:00Z",1.23
"2024-10-03T06:00:00Z",1.53
"2024-10-03T07:00:00Z",1.72
"2024-10-03T08:00:00Z",1.74
"2024-10-03T09:00:00Z",1.6
"2024-10-03T10:00:00Z",1.33
"2024-10-03T11:00:00Z",0.98
"2024-10-03T12:00:00Z",0.66
"2024-10-03T13:00:00Z",0.43
"2024-10-03T14:00:00Z",0.35
"2024-10-03T15:00:00Z",0.45
"2024-10-03T16:00:00Z",0.7
"2024-10-03T17:00:00Z",1.03
"2024-10-03T18:00:00Z",1.35
"2024-10-03T19:00:00Z",1.6
"2024-10-03T20:00:00Z",1.7
"2024-10-03T21:00:00Z",1.63
"2024-10-03T22:00:00Z",1.42
"2024-10-03T23:00:00Z",1.11
"2024-10-04T00:00:00Z",0.79
"2024-10-04T01:00:00Z",0.54
"2024-10-04T02:00:00Z",0.43
"2024-10-04T03:00:00Z",0.48
"2024-10-04T04:00:00Z",0.69
"2024-10-04T05:00:00Z",1
"2024-10-04T06:00:00Z",1.33
"2024-10-04T07:00:00Z",1.6
"2024-10-04T08:00:00Z",1.74
"2024-10-04T09:00:00Z",1.7
"2024-10-04T10:00:00Z",1.51
"2024-10-04T11:00:00Z",1.19
"2024-10-04T12:00:00Z",0.84
"2024-10-04T13:00:00Z",0.54
"2024-10-04T14:00:00Z",0.37
"2024-10-04T15:00:00Z",0.36
"2024-10-04T16:00:00Z",0.52
"2024-10-04T17:00:00Z",0.81
"2024-10-04T18:00:00Z",1.15
"2024-10-04T19:00:00Z",1.46
"2024-10-04T20:00:00Z",1.67
"2024-10-04T21:00:00Z",1.71
"2024-10-04T22:00:00Z",1.59
"2024-10-04T23:00:00Z",1.33
"2024-10-05T00:00:00Z",1.01
"2024-10-05T01:00:00Z",0.7
"2024-10-05T02:00:00Z",0.5
"2024-10-05T03:00:00Z",0.44
"2024-10-05T04:00:00Z",0.55
"2024-10-05T05:00:00Z",0.8
"2024-10-05T06:00:00Z",1.12
"2024-10-05T07:00:00Z",1.43
"2024-10-05T08:00:00Z",1.65
"2024-10-05T09:00:00Z",1.72
"2024-10-05T10:00:00Z",1.62
"2024-10-05T11:00:00Z",1.38
